year,month,day,num_article,words,text_for_tfidf,Cluster_ID,Theme,CP1,CP2,CP3
2025,10,8,2,"['user', 'manœuvre', 'absurde', 'détourner', 'attention', 'problème', 'provoquer', 'cause', 'interne', 'moscou', 'rediriger', 'débat', 'inventer', 'excuse', 'ridicule', 'déclarer', 'diplomatie', 'russe', 'marier', 'zakharova', 'sputnik', 'dirigeant', 'français', 'manière', 'inapproprié', 'attribuer', 'responsabilité', 'aller', 'vol', 'drone', 'présumer', 'pirate', 'informatique', 'passer', 'économique', 'flotte', 'fantôme', 'tiers', 'vouloir', 'démission', 'emmanuel', 'lecornu', 'étude', 'odoxa', 'chiffre', 'connaître', 'hausse', 'continuer', 'point', 'septembre', 'force', 'politique', 'exiger', 'destitution', 'entretemp', 'motion', 'président', 'irrecevable', 'suite', 'examen', 'bureau', 'assemblée', 'national', 'octobre']",user manœuvre absurde détourner attention problème provoquer cause interne moscou rediriger débat inventer excuse ridicule déclarer diplomatie russe marier zakharova sputnik dirigeant français manière inapproprié attribuer responsabilité aller vol drone présumer pirate informatique passer économique flotte fantôme tiers vouloir démission emmanuel lecornu étude odoxa chiffre connaître hausse continuer point septembre force politique exiger destitution entretemp motion président irrecevable suite examen bureau assemblée national octobre,2,Conflit Militaire (Ukraine),-0.013184771412066516,0.02100611278350752,0.03739200462938464
2025,10,8,3,"['motion', 'destitution', 'président', 'français', 'déclarer', 'irrecevable', 'examiner', 'matinée', 'bureau', 'assemblée', 'national', 'proposition', 'signer', 'septembre', 'député', 'déposer', 'an', 'france', 'insoumis', 'rejeter', 'démission', 'sébastien', 'lecornu', 'plonger', 'crise', 'politique', 'précédent', 'grave', 'décennie', 'ministre', 'démissionnaire', 'exercer', 'mandat', 'court', 'premier', 've', 'république', 'jour', 'réélection', 'emmanuel', 'présidence', 'pays', 'connaître', 'chef', 'gouvernement', 'impossible', 'adoption', 'projet', 'loi', 'finance', 'fin', 'année', 'fond', 'affolant', 'déficit', 'dette', 'tiers', 'vouloir', 'étude', 'odoxa', 'chiffre', 'hausse', 'continuer', 'point']",motion destitution président français déclarer irrecevable examiner matinée bureau assemblée national proposition signer septembre député déposer an france insoumis rejeter démission sébastien lecornu plonger crise politique précédent grave décennie ministre démissionnaire exercer mandat court premier ve république jour réélection emmanuel présidence pays connaître chef gouvernement impossible adoption projet loi finance fin année fond affolant déficit dette tiers vouloir étude odoxa chiffre hausse continuer point,2,Conflit Militaire (Ukraine),-0.06431052210829799,0.06986783758934209,0.09709227402134044
2025,10,8,4,"['principal', 'événement', 'monde', 'octobre', 'matin', 'président', 'malgache', 'annoncer', 'ouverture', 'dialogue', 'national', 'jeune', 'leader', 'communautaire', 'mercredi', 'suite', 'ultimatum', 'heure', 'lancer', 'manifestant', 'camion', 'citerne', 'charger', 'carburant', 'arriver', 'bamako', 'mettre', 'fin', 'pénurie', 'camerounais', 'paul', 'biya', 'an', 'tenir', 'meeting', 'campagne', 'jour', 'élection', 'prévoir', 'ue', 'préparer', 'moldavie', 'pays', 'guerre', 'affirmer', 'ancien', 'dodon', 'marine', 'israélien', 'conclure', 'opération', 'prendre', 'contrôle', 'total', 'flottille', 'liberté', 'militant', 'arrêter', 'transférer', 'port', 'ashdod', 'poutine', 'tadjikistan', 'visite', 'état', 'bureau', 'assemblée', 'examiner', 'recevabilité', 'proposition', 'résolution', 'initier', 'france', 'insoumis', 'tenter', 'engager', 'procédure', 'destitution', 'emmanuel']",principal événement monde octobre matin président malgache annoncer ouverture dialogue national jeune leader communautaire mercredi suite ultimatum heure lancer manifestant camion citerne charger carburant arriver bamako mettre fin pénurie camerounais paul biya an tenir meeting campagne jour élection prévoir ue préparer moldavie pays guerre affirmer ancien dodon marine israélien conclure opération prendre contrôle total flottille liberté militant arrêter transférer port ashdod poutine tadjikistan visite état bureau assemblée examiner recevabilité proposition résolution initier france insoumis tenter engager procédure destitution emmanuel,1,Politique Française Générale,0.10943696948395658,0.08398746918775724,0.1361836130429192
2025,10,7,2,"['guerre', 'ukraine', 'aubaine', 'seigneur', 'libye', 'analyste', 'conflit', 'ukrainien', 'ajouter', 'facteur', 'local', 'affecter', 'situation', 'sécuritaire', 'région', 'sahélo', 'saharien', 'expliquer', 'sputnik', 'afrique', 'dr', 'abdelkader', 'soufi', 'enseignant', 'chercheur', 'géopolitique', 'politique', 'défense', 'université', 'blida', 'reproche', 'occident', 'créer', 'zone', 'terrorisme', 'vouloir', 'intervenir', 'ordre', 'mondial', 'raison', 'humanitaire', 'revenir', 'rôle', 'france', 'processus', 'retrouver', 'commentaire', 'vidéo']",guerre ukraine aubaine seigneur libye analyste conflit ukrainien ajouter facteur local affecter situation sécuritaire région sahélo saharien expliquer sputnik afrique dr abdelkader soufi enseignant chercheur géopolitique politique défense université blida reproche occident créer zone terrorisme vouloir intervenir ordre mondial raison humanitaire revenir rôle france processus retrouver commentaire vidéo,2,Conflit Militaire (Ukraine),-0.051893375811539515,-0.0835910180161409,-0.10101959727689365
2025,10,7,3,"['mal', 'trouver', 'ministre', 'démission', 'lecornu', 'média', 'français', 'départ', 'chef', 'gouvernement', 'éphémère', 'situation', 'politique', 'france', 'tendre', 'projet', 'budget', 'menacer', 'futur', 'emmanuel', 'an', 'mandat', 'peine', 'état', 'latitude', 'nommer', 'personnalité', 'souhaiter', 'épuiser', 'possibilité', 'survivre', 'examiner', 'conseil', 'octobre', 'manière', 'assemblée', 'national', 'examine', 'compter', 'former', 'évident', 'suggérer', 'presse', 'sébastien', 'devenir', 'durer', 'jour', 'nuit']",mal trouver ministre démission lecornu média français départ chef gouvernement éphémère situation politique france tendre projet budget menacer futur emmanuel an mandat peine état latitude nommer personnalité souhaiter épuiser possibilité survivre examiner conseil octobre manière assemblée national examine compter former évident suggérer presse sébastien devenir durer jour nuit,6,Actualité Virale et ONU,-0.05827380861297482,0.05617709953502827,0.07761408278162368
2025,10,7,4,"['tiers', 'français', 'vouloir', 'démission', 'emmanuel', 'indique', 'sondage', 'suite', 'sébastien', 'lecornu', 'étude', 'odoxa', 'révéler', 'profond', 'rejet', 'classe', 'politique', 'conserve', 'estime', 'plafonner', 'opinion', 'positif', 'juger', 'ensemble', 'parti', 'responsable', 'crise', 'président', 'désigner', 'principal', 'sondé', 'face', 'défiance', 'simple', 'remaniement', 'souhaiter', 'ministre', 'solution', 'privilégier', 'issue', 'radical', 'déclarer', 'favorable', 'chiffre', 'hausse', 'continuer', 'point', 'septembre']",tiers français vouloir démission emmanuel indique sondage suite sébastien lecornu étude odoxa révéler profond rejet classe politique conserve estime plafonner opinion positif juger ensemble parti responsable crise président désigner principal sondé face défiance simple remaniement souhaiter ministre solution privilégier issue radical déclarer favorable chiffre hausse continuer point septembre,2,Conflit Militaire (Ukraine),-0.059697420506217035,0.020633618749777847,0.03725902164572515
2025,10,6,1,"['afrique', 'sud', 'envoyer', 'enquêteur', 'france', 'investiguer', 'mort', 'ambassadeur', 'équipe', 'agent', 'chevronné', 'aider', 'élucider', 'décès', 'nkosinathi', 'emmanuel', 'mthethwa', 'retrouver', 'vie', 'pied', 'hôtel', 'hyatt', 'regency', 'septembre', 'groupe', 'travailler', 'collaboration', 'force', 'ordre', 'français', 'garantir', 'enquête', 'approfondie', 'transparent', 'préciser', 'service', 'police', 'déploiement', 'refléter', 'engagement', 'faire', 'établir', 'vérité', 'tragédie', 'part', 'commenter', 'ministre', 'famille', 'diplomate', 'devoir', 'recevoir', 'résultat', 'autopsie', 'octobre', 'proche', 'espérer', 'fin', 'semaine', 'démarche', 'lier', 'rapatriement', 'dépouille', 'terminer', 'enterrement', 'week', 'end', 'prochain', 'relater', 'radio', 'sabc']",afrique sud envoyer enquêteur france investiguer mort ambassadeur équipe agent chevronné aider élucider décès nkosinathi emmanuel mthethwa retrouver vie pied hôtel hyatt regency septembre groupe travailler collaboration force ordre français garantir enquête approfondie transparent préciser service police déploiement refléter engagement faire établir vérité tragédie part commenter ministre famille diplomate devoir recevoir résultat autopsie octobre proche espérer fin semaine démarche lier rapatriement dépouille terminer enterrement week end prochain relater radio sabc,4,Affaires Militaires et Défense,-0.010348337489668891,0.05729525369745471,0.03266447001228548
2025,10,6,2,"['principal', 'événement', 'monde', 'soir', 'octobre', 'égypte', 'accueillir', 'cycle', 'négociation', 'indirect', 'israël', 'hamas', 'plan', 'règlement', 'proposer', 'trump', 'président', 'malgache', 'nommer', 'général', 'ruphin', 'fortunat', 'zafisambo', 'poste', 'chef', 'gouvernement', 'fond', 'protestation', 'masse', 'ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'démission', 'emmanuel', 'accepter', 'mandat', 'court', 'histoire', 'pays', 'jour', 'entretien', 'téléphonique', 'netanyahou', 'vladimir', 'poutine', 'réaffirmer', 'position', 'moscou', 'faveur', 'global', 'question', 'palestinien', 'fonder', 'principe', 'juridique', 'international', 'service', 'russe', 'renseignement', 'extérieur', 'accuser', 'londre', 'préparer', 'nouveau', 'provocation', 'impliquer', 'attaque', 'navire', 'marine', 'ukrainien', 'civil', 'étranger', 'port', 'européen']",principal événement monde soir octobre égypte accueillir cycle négociation indirect israël hamas plan règlement proposer trump président malgache nommer général ruphin fortunat zafisambo poste chef gouvernement fond protestation masse ministre français sébastien lecornu remettre démission emmanuel accepter mandat court histoire pays jour entretien téléphonique netanyahou vladimir poutine réaffirmer position moscou faveur global question palestinien fonder principe juridique international service russe renseignement extérieur accuser londre préparer nouveau provocation impliquer attaque navire marine ukrainien civil étranger port européen,4,Affaires Militaires et Défense,0.17713235953966394,0.0042821818203859245,0.21674008238359366
2025,10,6,3,"['france', 'roue', 'libre', 'cockpit', 'analyste', 'géopolitique', 'français', 'suite', 'démission', 'ministre', 'genou', 'fatiguer', 'ruiner', 'stresser', 'désabuser', 'agresser', 'agacer', 'comprendre', 'situer', 'problème', 'déclarer', 'sputnik', 'afrique', 'thierry', 'laurent', 'pellet', 'homme', 'affaire', 'constater', 'destruction', 'ancien', 'puissance', 'économique', 'dénoncer', 'démantèlement', 'absorption', 'union', 'européen', 'organiser', 'emmanuel', 'leader', 'charismatique', 'classe', 'politique', 'actif', 'permettre', 'prendre', 'rêne', 'pays', 'remettre', 'rail', 'déplorer', 'devoir', 'identifier', 'sortir', 'crise', 'épouvantable']",france roue libre cockpit analyste géopolitique français suite démission ministre genou fatiguer ruiner stresser désabuser agresser agacer comprendre situer problème déclarer sputnik afrique thierry laurent pellet homme affaire constater destruction ancien puissance économique dénoncer démantèlement absorption union européen organiser emmanuel leader charismatique classe politique actif permettre prendre rêne pays remettre rail déplorer devoir identifier sortir crise épouvantable,7,Souveraineté Africaine et IA,-0.09077643942470055,-0.05361318718609283,-0.0801925605758359
2025,10,6,4,"['démission', 'remise', 'jeu', 'mandat', 'meilleur', 'chose', 'faire', 'remarque', 'crise', 'politique', 'traverser', 'france', 'enfoncer', 'constater', 'sputnik', 'afrique', 'arnaud', 'develay', 'juriste', 'français', 'droit', 'international', 'consulter', 'régime', 'fin', 'course', 'bout', 'souffle', 'idée', 'estime', 'commenter', 'ministre', 'sébastien', 'lecornu', 'jour', 'nomination', 'cause', 'situation', 'actuel', 'profond', 'expliquer', 'expert', 'devoir', 'maîtresse', 'destin', 'décision', 'prendre', 'bruxelle', 'remédier', 'falloir', 'sorte', 'union', 'européen', 'reprendre', 'souveraineté', 'récupérer', 'maîtrise', 'frontière', 'otan', 'préconiser', 'effectuer', 'pivot', 'eurasie', 'passer', 'devenir', 'centre', 'gravité', 'relation', 'émancipation', 'risque', 'déplair', 'occident', 'guider', 'intérêt', 'avertir', 'dette', 'milliard', 'euro', 'notation', 'dégrader', 'désindustrialisation', 'dérive', 'pointe', 'ajouter', 'exister', 'prise', 'contrôle', 'pays', 'banquier', 'francfort', 'fmi']",démission remise jeu mandat meilleur chose faire remarque crise politique traverser france enfoncer constater sputnik afrique arnaud develay juriste français droit international consulter régime fin course bout souffle idée estime commenter ministre sébastien lecornu jour nomination cause situation actuel profond expliquer expert devoir maîtresse destin décision prendre bruxelle remédier falloir sorte union européen reprendre souveraineté récupérer maîtrise frontière otan préconiser effectuer pivot eurasie passer devenir centre gravité relation émancipation risque déplair occident guider intérêt avertir dette milliard euro notation dégrader désindustrialisation dérive pointe ajouter exister prise contrôle pays banquier francfort fmi,1,Politique Française Générale,-0.10432942963755737,-0.04317516003130463,-0.040008925690041594
2025,10,6,5,"['gouvernement', 'nuit', 'démission', 'lecornu', 'internaute', 'abonder', 'réaction', 'hilarant', 'attendre', 'annonce', 'emmanuel']",gouvernement nuit démission lecornu internaute abonder réaction hilarant attendre annonce emmanuel,1,Politique Française Générale,-0.06907343085309023,0.11207480360145458,0.022568482004364572
2025,10,6,6,"['principal', 'événement', 'monde', 'octobre', 'matin', 'égypte', 'accueillir', 'cycle', 'négociation', 'indirect', 'israël', 'hama', 'rue', 'centre', 'historique', 'dakar', 'rebaptiser', 'hommage', 'identité', 'sénégalais', 'délégation', 'parlementaire', 'burkinabè', 'nigérien', 'assister', 'session', 'conseil', 'national', 'transition', 'cnt', 'mali', 'ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'démission', 'emmanuel', 'accepter', 'mandat', 'court', 'histoire', 'pays', 'jour', 'leyen', 'confronter', 'motion', 'censure', 'cause', 'politique', 'écrire', 'politico', 'troupe', 'ukrainien', 'utiliser', 'munition', 'phosphore', 'interdire', 'rapporter', 'militaire', 'russe', 'sputnik']",principal événement monde octobre matin égypte accueillir cycle négociation indirect israël hama rue centre historique dakar rebaptiser hommage identité sénégalais délégation parlementaire burkinabè nigérien assister session conseil national transition cnt mali ministre français sébastien lecornu remettre démission emmanuel accepter mandat court histoire pays jour leyen confronter motion censure cause politique écrire politico troupe ukrainien utiliser munition phosphore interdire rapporter militaire russe sputnik,4,Affaires Militaires et Défense,0.10003496341328721,0.06649459872388178,0.22200653313142926
